FLOORSMAX_AVG,FLOORSMAX_MEDI,FLOORSMAX_MODE,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_MEAN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_MIN,CLOSED_DAYS_CREDIT_MIN,CLOSED_DAYS_CREDIT_MEAN,EXT_SOURCE_3,DAYS_EMPLOYED_PERC,DAYS_EMPLOYED,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_MEAN,BURO_CREDIT_TYPE_Microloan_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,BURO_DAYS_CREDIT_MAX,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_UPDATE_MEAN,APPROVED_AMT_ANNUITY_MEAN_APPROVED,APPROVED_AMT_ANNUITY_MAX_APPROVED,APPROVED_HOUR_APPR_PROCESS_START_MAX_APPROVED,APPROVED_DAYS_DECISION_MIN_APPROVED,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_DAYS_DECISION_MEAN,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,PREV_CODE_REJECT_REASON_SCOFR_MEAN,PREV_CODE_REJECT_REASON_XAP_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_DAYS_DECISION_MIN,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,EXT_SOURCE_2,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,REG_CITY_NOT_LIVE_CITY,OCCUPATION_TYPE_Laborers,TARGET,FLAG_EMP_PHONE,ORGANIZATION_TYPE_XNA,NAME_INCOME_TYPE_Pensioner,NAME_EDUCATION_TYPE_Secondary / secondary special,REG_CITY_NOT_WORK_CITY,DAYS_ID_PUBLISH,CODE_GENDER,NAME_EDUCATION_TYPE_Higher education,NAME_INCOME_TYPE_Working,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,DAYS_BIRTH,SK_ID_CURR
0.22628441302884367,0.22589908860235106,0.22231747643829936,785.0,-311.0,-311.0,-311.0,-1545.0,-1545.0,0.5549467685334323,0.15685978417608948,-2384.1422542864284,-197.5,-928.0,0.0,0.5,-311.0,0.5,-1545.0,-438.5,15749.4375,24483.465,19.0,-1165.0,0.6666666666666666,-1074.3333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,-1165.0,-670.081081081081,0.5713305828391398,-1165.0,0,0,False,0.0,0,True,True,True,0,-2434,1,False,False,2,2,-21613,100125
0.0417,0.0417,0.0417,1746.0,-80.0,-80.0,-80.0,-1258.0,-776.75,0.5744466170995097,0.06062015503875969,-782.0,331.0,-637.4,0.0,0.8,-80.0,0.2,-1258.0,-365.8,19936.125,30956.175,16.0,-1091.0,1.0,-888.0,0.0,0.0,1.0,0.0,0.0,-1091.0,-750.8181818181819,0.7050933282515942,-1091.0,0,0,False,0.0,1,False,False,True,1,-3888,0,False,True,1,1,-12900,100126
0.3333,0.3333,0.3333,4755.244784636594,-650.7920328352849,-416.9373693275492,-938.2117469352418,-1875.81013725175,-1384.164146266571,0.5108562869992336,0.15685978417608948,-2384.1422542864284,651.8175038086872,-1083.0499098576292,0.0042077562557682685,0.5831126347741115,-489.3031990193065,0.412971895947952,-1762.372697704251,-546.6347346519167,13717.230000000001,29250.0,15.0,-2279.0,1.0,-1266.3333333333333,0.0,0.0,1.0,0.0,0.0,-2279.0,-1661.9166666666667,0.6870034445422084,-2279.0,0,0,False,0.0,0,True,True,True,0,-1403,0,False,False,2,2,-21341,100127
0.22628441302884367,0.22589908860235106,0.22231747643829936,6391.0,-914.0,-914.0,-914.0,-1875.81013725175,-1384.164146266571,0.5108562869992336,0.02389803505045141,-225.0,6391.0,-914.0,0.0,0.0,-914.0,1.0,-914.0,-28.0,13925.761409795203,21635.58800097566,14.38184381905875,-1530.5626333771172,0.7488591258925509,-919.5761942786337,0.08055273384999939,0.005620174005537542,0.8739831393570363,0.11089710144727538,0.05969712366720514,-1539.8135253716678,-920.9599580044548,0.6102072901939566,0.0,1,0,False,0.0,1,False,False,False,0,-2104,1,True,True,3,2,-9415,100129
0.3333,0.3333,0.3333,4755.244784636594,-96.0,-96.0,-96.0,-1875.81013725175,-1384.164146266571,0.1206410299309233,0.025365760972829186,-267.0,651.8175038086872,-96.0,0.0,0.0,-96.0,1.0,-96.0,-14.0,11883.33,12520.71,19.0,-468.0,1.0,-262.0,0.0,0.0,1.0,0.0,0.0,-468.0,-327.7692307692308,0.2820694905045227,-56.0,1,0,False,1.0,1,False,False,False,1,-3190,1,False,False,2,2,-10526,100130
0.4583,0.4583,0.4583,961.0,-690.5,-506.0,-875.0,-1875.81013725175,-1384.164146266571,0.4525335592581747,0.08452639190166306,-1169.0,961.0,-690.5,0.0,0.0,-506.0,1.0,-875.0,-54.0,25057.575,29250.0,19.0,-741.0,1.0,-741.0,0.0,0.0,1.0,0.0,0.0,-741.0,-482.4193548387097,0.7079724741176917,-734.0,1,0,False,0.0,1,False,False,True,0,-4802,1,False,False,1,1,-13830,100131
0.3333,0.3333,0.3333,9.0,-356.0,-356.0,-356.0,-1875.81013725175,-1384.164146266571,0.5971924268337128,0.04091985120054109,-968.0,9.0,-356.0,0.0,0.0,-356.0,1.0,-356.0,-44.0,32259.33,44610.48,16.0,-905.0,1.0,-730.0,0.0,0.0,1.0,0.0,0.0,-905.0,-591.5416666666666,0.7112888072636568,-905.0,1,0,False,0.0,1,False,False,True,0,-4456,1,False,False,1,1,-23656,100132
0.22628441302884367,0.22589908860235106,0.22231747643829936,4755.244784636594,-650.7920328352849,-416.9373693275492,-938.2117469352418,-1875.81013725175,-1384.164146266571,0.5108562869992336,0.11328337134788748,-1043.0,651.8175038086872,-1083.0499098576292,0.0042077562557682685,0.5831126347741115,-489.3031990193065,0.412971895947952,-1762.372697704251,-546.6347346519167,9649.912499999999,11624.085,13.0,-591.0,0.6666666666666666,-413.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,-591.0,-304.25,0.3167548800416005,-591.0,1,0,False,0.0,1,False,False,True,1,-1882,1,False,True,3,3,-9207,100133
0.22628441302884367,0.22589908860235106,0.22231747643829936,1555.0,-453.5,-271.0,-636.0,-1596.0,-1141.0,0.6940926425266661,0.04610808130887457,-465.0,38.75,-797.25,0.0,0.5,-271.0,0.5,-1596.0,-370.0,13925.761409795203,21635.58800097566,14.38184381905875,-1530.5626333771172,0.7488591258925509,-919.5761942786337,0.08055273384999939,0.005620174005537542,0.8739831393570363,0.11089710144727538,0.05969712366720514,-1539.8135253716678,-920.9599580044548,0.7492408359410063,0.0,1,0,False,0.0,1,False,False,True,0,-1666,1,False,False,2,2,-10085,100134
0.22628441302884367,0.22589908860235106,0.22231747643829936,493.0,-228.0,-218.0,-238.0,-1875.81013725175,-1384.164146266571,0.3201633668633456,0.010842705128851682,-215.0,493.0,-228.0,0.0,0.0,-218.0,1.0,-238.0,-22.0,19643.3325,37800.9,14.0,-1209.0,0.3333333333333333,-449.6666666666667,0.08333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,-1209.0,-549.9615384615385,0.7206401576263843,-1209.0,1,1,True,0.0,1,False,False,True,1,-3368,0,False,False,2,2,-19829,100135
0.6667,0.6667,0.6667,1818.0,-8.0,-8.0,-8.0,-1875.81013725175,-1384.164146266571,0.5108562869992336,0.014985265533889272,-239.0,1818.0,-8.0,0.0,0.0,-8.0,1.0,-8.0,-8.0,35935.11,65437.425,12.0,-2397.0,1.0,-1588.0,0.0,0.0,1.0,0.0,0.0,-2397.0,-860.060606060606,0.6820166294931829,-2397.0,1,0,True,0.0,1,False,False,True,0,-4321,0,False,False,1,1,-15949,100136
0.22628441302884367,0.22589908860235106,0.22231747643829936,4755.244784636594,-650.7920328352849,-416.9373693275492,-938.2117469352418,-1875.81013725175,-1384.164146266571,0.5108562869992336,0.15685978417608948,-2384.1422542864284,651.8175038086872,-1083.0499098576292,0.0042077562557682685,0.5831126347741115,-489.3031990193065,0.412971895947952,-1762.372697704251,-546.6347346519167,32670.1125,62323.335,11.0,-2285.0,0.36363636363636365,-764.1818181818181,0.0,0.0,0.6363636363636364,0.36363636363636365,0.2727272727272727,-2285.0,-704.7560975609756,0.0867193865852445,0.0,0,0,False,0.0,0,True,True,True,0,-2556,1,False,False,3,3,-20284,100137
0.625,0.625,0.625,31102.0,-816.9,-203.0,-1408.0,-2390.0,-1137.3333333333333,0.5726825047161584,0.15685978417608948,-2384.1422542864284,2577.153846153846,-890.8461538461538,0.0,0.23076923076923078,-203.0,0.7692307692307693,-2390.0,-490.61538461538464,8467.0875,14684.175,15.0,-242.0,1.0,-242.0,0.5,0.0,1.0,0.0,0.0,-242.0,-144.0,0.6075618184170141,-242.0,1,0,False,0.0,0,True,True,False,0,-4620,0,True,False,1,1,-14339,100138
0.1667,0.1667,0.1667,4755.244784636594,-1252.0,-1252.0,-1252.0,-215.0,-215.0,0.0963186927645401,0.17349089266897486,-2305.0,-29.0,-733.5,0.0,0.5,-215.0,0.5,-1252.0,-20.0,11653.275,19138.095,17.0,-2592.0,0.5454545454545454,-1655.0,0.09090909090909091,0.0,0.6363636363636364,0.2727272727272727,0.0,-2592.0,-1159.4166666666667,0.6014083651352106,-1868.0,1,1,False,0.0,1,False,False,True,1,-4955,1,False,True,2,2,-13286,100139
0.1667,0.1667,0.1667,4755.244784636594,-650.7920328352849,-416.9373693275492,-938.2117469352418,-1875.81013725175,-1384.164146266571,0.5108562869992336,0.08695652173913043,-802.0,651.8175038086872,-1083.0499098576292,0.0042077562557682685,0.5831126347741115,-489.3031990193065,0.412971895947952,-1762.372697704251,-546.6347346519167,13925.761409795203,21635.58800097566,14.38184381905875,-1530.5626333771172,0.7488591258925509,-919.5761942786337,0.08055273384999939,0.005620174005537542,0.8739831393570363,0.11089710144727538,0.05969712366720514,-1539.8135253716678,-920.9599580044548,0.7158609528990171,-120.0,0,1,False,0.0,1,False,False,False,1,-505,1,True,False,2,2,-9223,100140
0.1667,0.1667,0.1667,10132.0,-935.2,-316.0,-1831.0,-2454.0,-1766.4285714285713,0.3092753558842053,0.4026459376635025,-5387.0,415.0,-1420.0833333333333,0.0,0.5833333333333334,-316.0,0.4166666666666667,-2454.0,-594.4166666666666,20678.954999999998,31892.085,13.0,-1933.0,1.0,-1329.3333333333333,0.0,0.0,1.0,0.0,0.0,-1933.0,-1232.421052631579,0.0648582778736916,-1759.0,1,0,False,0.0,1,False,False,False,1,-4540,0,True,False,2,2,-13379,100142
0.4583,0.4583,0.4583,750.0,-564.6666666666666,-288.0,-797.0,-2630.0,-1596.4444444444443,0.6832688314232291,0.14946899173987152,-3420.0,-741.5833333333334,-1338.5,0.0,0.75,-288.0,0.25,-2630.0,-486.0,18371.07,27389.25,18.0,-1499.0,0.6666666666666666,-718.3333333333334,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-1499.0,-1638.1971830985915,0.6781247611812603,-1499.0,0,0,False,0.0,1,False,False,False,0,-4802,0,True,False,2,2,-22881,100143
0.1667,0.1667,0.1667,4755.244784636594,-650.7920328352849,-416.9373693275492,-938.2117469352418,-1875.81013725175,-1384.164146266571,0.5108562869992336,0.2720926069574557,-4560.0,651.8175038086872,-1083.0499098576292,0.0042077562557682685,0.5831126347741115,-489.3031990193065,0.412971895947952,-1762.372697704251,-546.6347346519167,12069.162,16075.08,16.0,-1282.0,0.45454545454545453,-493.0,0.09090909090909091,0.0,1.0,0.0,0.0,-1282.0,-633.1590909090909,0.6116366959675879,-1282.0,1,0,False,0.0,1,False,False,True,0,-296,1,False,True,2,2,-16759,100144
0.1667,0.1667,0.1667,3848.0,-732.0,-651.0,-777.0,-2857.0,-2058.0,0.7394117535524816,0.2687016337059329,-4375.0,-266.14285714285717,-1489.7142857142858,0.0,0.5714285714285714,-651.0,0.42857142857142855,-2857.0,-799.2857142857143,15252.228,29412.81,12.0,-2486.0,0.8333333333333334,-1704.8333333333333,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,-2486.0,-1401.0555555555557,0.7464864055627681,-1782.0,1,0,True,0.0,1,False,False,True,0,-1494,1,False,True,2,2,-16282,100145
0.22628441302884367,0.22589908860235106,0.22231747643829936,1579.0,-525.8,-247.0,-817.0,-1875.81013725175,-1384.164146266571,0.7557400501752248,0.15685978417608948,-2384.1422542864284,923.2,-525.8,0.0,0.0,-247.0,1.0,-817.0,-15.6,10533.33,10533.33,17.0,-909.0,1.0,-909.0,0.0,0.0,1.0,0.0,0.0,-909.0,-457.86206896551727,0.2823264042190451,-909.0,1,0,False,0.0,0,True,True,True,0,-4047,0,False,False,2,2,-22959,100146
0.1667,0.1667,0.1667,4755.244784636594,-650.7920328352849,-416.9373693275492,-938.2117469352418,-2047.0,-2047.0,0.7380196196295241,0.175442943873126,-2832.0,-1868.0,-2047.0,0.0,1.0,-2047.0,0.0,-2047.0,-1867.0,20739.369375000002,52026.165,14.0,-1198.0,0.8888888888888888,-618.6666666666666,0.0,0.0,1.0,0.0,0.0,-1198.0,-619.6792452830189,0.4109070009841619,-1198.0,1,0,True,0.0,1,False,False,True,0,-3970,1,False,True,2,2,-16142,100147
0.125,0.125,0.125,1336.0,-1019.25,-518.0,-1870.0,-2811.0,-1522.3333333333333,0.2115507642052577,0.5291921664626683,-8647.0,-482.73333333333335,-1396.5625,0.0,0.75,-322.0,0.25,-2811.0,-440.375,21082.68,47374.425,16.0,-2415.0,1.0,-1708.0,0.0,0.0,1.0,0.0,0.0,-2415.0,-1133.5081967213114,0.6605593694772599,-2415.0,1,0,False,0.0,1,False,False,True,0,-4259,1,False,False,2,2,-16340,100148
0.22628441302884367,0.22589908860235106,0.22231747643829936,162.0,-199.0,-197.0,-201.0,-1875.81013725175,-1384.164146266571,0.0920128093981064,0.05226556557644246,-481.0,74.5,-199.0,0.0,0.0,-197.0,1.0,-201.0,-31.5,7672.005,7672.005,15.0,-395.0,1.0,-395.0,0.0,0.0,1.0,0.0,0.0,-395.0,-202.71428571428572,0.1644631394414229,-395.0,1,0,False,0.0,1,False,False,True,0,-1639,0,False,True,2,2,-9203,100149
0.3333,0.3333,0.3333,4755.244784636594,-650.7920328352849,-416.9373693275492,-938.2117469352418,-2289.0,-2289.0,0.7295666907060153,0.08782229754267037,-1451.0,-1924.0,-2289.0,0.0,1.0,-2289.0,0.0,-2289.0,-1924.0,16767.9,27000.0,13.0,-1041.0,0.6666666666666666,-612.3333333333334,0.3333333333333333,0.0,1.0,0.0,0.0,-1041.0,-426.42857142857144,0.6952191372191353,-398.0,1,0,False,0.0,1,False,False,False,0,-66,0,True,False,2,2,-16522,100151
0.3333,0.3333,0.3333,549.0,-183.66666666666666,-182.0,-187.0,-2839.0,-2321.0,0.7490217048463391,0.1718584841136604,-2764.0,-942.8,-1252.3333333333333,0.0,0.5,-182.0,0.5,-2839.0,-965.3333333333334,19889.715,40727.88,12.0,-2153.0,0.8181818181818182,-883.4545454545455,0.0,0.0,1.0,0.0,0.0,-2153.0,-957.7469879518072,0.1654420733377721,-1761.0,1,0,False,0.0,1,False,False,True,0,-4654,1,False,True,2,2,-16083,100152
0.22628441302884367,0.22589908860235106,0.22231747643829936,2428.0,-981.0,-129.0,-2253.0,-1875.81013725175,-1384.164146266571,0.3539876078507373,0.10291641774832998,-1895.0,1189.3333333333333,-981.0,0.0,0.0,-129.0,1.0,-2253.0,-345.0,15290.31,40833.405,21.0,-2821.0,0.8571428571428571,-1535.857142857143,0.0,0.0,1.0,0.0,0.0,-2821.0,-1225.7951219512195,0.6680204349150283,-1192.0,1,0,False,0.0,1,False,False,True,0,-1947,0,False,True,2,2,-18413,100153
0.22628441302884367,0.22589908860235106,0.22231747643829936,4755.244784636594,-650.7920328352849,-416.9373693275492,-938.2117469352418,-1546.0,-1386.5,0.7380196196295241,0.246360121740561,-2995.0,-839.0,-1386.5,0.0,1.0,-1227.0,0.0,-1546.0,-623.5,10837.8675,16349.265,13.0,-1946.0,1.0,-1166.0,0.0,0.0,1.0,0.0,0.0,-1946.0,-921.5454545454545,0.4949615763457107,-329.0,0,0,False,0.0,1,False,False,True,0,-267,0,False,True,2,2,-12157,100154
0.22628441302884367,0.22589908860235106,0.22231747643829936,934.0,-282.5,-193.0,-372.0,-708.0,-708.0,0.5656079814115492,0.24271600803750837,-2899.0,163.66666666666666,-424.3333333333333,0.0,0.3333333333333333,-193.0,0.6666666666666666,-708.0,-163.0,9715.815,9715.815,11.0,-524.0,1.0,-524.0,0.0,0.0,1.0,0.0,0.0,-524.0,-450.3333333333333,0.2820783472350259,-524.0,1,0,True,0.0,1,False,False,True,1,-2722,0,False,True,2,2,-11944,100155
0.125,0.125,0.125,111.0,-657.5,-330.0,-985.0,-2757.0,-1659.8,0.746300213050371,0.3801194239550404,-5411.0,-913.2857142857143,-1373.4285714285713,0.0,0.7142857142857143,-330.0,0.2857142857142857,-2757.0,-962.1428571428571,4082.58,4921.2,11.0,-2703.0,0.6666666666666666,-2097.3333333333335,0.0,0.0,0.6666666666666666,0.0,0.0,-2703.0,-2530.3225806451615,0.5978227034457954,-2703.0,1,0,False,0.0,1,False,False,True,0,-5376,1,False,False,3,3,-14235,100156
0.22628441302884367,0.22589908860235106,0.22231747643829936,1667.0,-159.0,-159.0,-159.0,-2595.0,-1655.5,0.6690566947824041,0.09629491483277385,-1549.0,-460.2,-1356.2,0.0,0.8,-159.0,0.2,-2595.0,-641.2,12234.885,21375.0,11.0,-1934.0,0.6,-1435.8,0.0,0.0,0.8,0.2,0.0,-1934.0,-1626.7272727272727,0.147684817245518,0.0,0,0,False,0.0,1,False,False,True,0,-4584,0,False,True,2,2,-16086,100157
0.375,0.375,0.375,4755.244784636594,-650.7920328352849,-416.9373693275492,-938.2117469352418,-1489.0,-1489.0,0.5108562869992336,0.14747327502429544,-1821.0,-766.0,-1489.0,0.0,1.0,-1489.0,0.0,-1489.0,-756.0,7956.0,9355.995,12.0,-2041.0,0.6666666666666666,-1671.3333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,-2042.0,-1058.361111111111,0.6837025341222017,-2041.0,1,0,False,0.0,1,False,False,False,0,-4800,0,False,False,2,2,-12348,100158
0.22628441302884367,0.22589908860235106,0.22231747643829936,1284.0,-542.0,-542.0,-542.0,-2825.0,-2825.0,0.7898803468924867,0.2749743939911232,-4027.0,142.5,-1683.5,0.0,0.5,-542.0,0.5,-2825.0,-636.5,16588.17,26132.76,7.0,-700.0,0.6666666666666666,-386.6666666666667,0.0,0.0,1.0,0.0,0.0,-700.0,-396.3333333333333,0.5712502464772474,-700.0,1,0,False,0.0,1,False,False,True,0,-1969,1,False,False,2,2,-14645,100159
0.22628441302884367,0.22589908860235106,0.22231747643829936,1564.0,-105.0,-105.0,-105.0,-1875.81013725175,-1384.164146266571,0.2896112383820055,0.011999760004799903,-200.0,1564.0,-105.0,0.0,0.0,-105.0,1.0,-105.0,-25.0,25640.685,27205.74,14.0,-7.0,0.6666666666666666,-40.0,0.0,0.0,0.6666666666666666,0.0,0.0,-106.0,-920.9599580044548,0.6319612327366237,-106.0,0,1,False,1.0,1,False,False,False,1,-114,0,True,True,2,2,-16667,100160
0.22628441302884367,0.22589908860235106,0.22231747643829936,1175.0,-1172.6666666666667,-508.0,-2168.0,-2897.0,-1975.2,0.3170317785834444,0.16024415808619522,-2599.0,-624.875,-1674.25,0.0,0.625,-508.0,0.375,-2897.0,-722.375,12610.035,12610.035,9.0,-306.0,1.0,-306.0,0.0,0.0,1.0,0.0,0.0,-306.0,-208.66666666666666,0.2653117484731741,-306.0,1,0,False,0.0,1,False,False,True,1,-4325,1,False,False,2,2,-16219,100161
0.1667,0.1667,0.1667,1513.0,-871.25,-313.0,-1998.0,-2872.0,-1635.1666666666667,0.2327247762679433,0.15685978417608948,-2384.1422542864284,-572.6,-1390.3636363636363,0.0,0.5454545454545454,-313.0,0.36363636363636365,-2872.0,-1037.7272727272727,16809.8775,34767.495,12.0,-2286.0,0.6666666666666666,-1106.6666666666667,0.1111111111111111,0.0,0.6666666666666666,0.2222222222222222,0.0,-2286.0,-1426.090909090909,0.5982432424547262,-1594.0,1,0,False,0.0,0,True,True,True,0,-4488,1,False,False,3,3,-21061,100162
0.22628441302884367,0.22589908860235106,0.22231747643829936,30960.0,-1045.5,-80.0,-2744.0,-2885.0,-1617.7333333333333,0.0950703958413326,0.289938127599148,-5717.0,817.65,-1454.2380952380952,0.0,0.7142857142857143,-80.0,0.2857142857142857,-2885.0,-686.1428571428571,5850.315,5850.315,10.0,-1691.0,0.5,-914.0,0.0,0.0,0.5,0.5,0.5,-1691.0,-1597.25,0.3909932576851988,-1691.0,1,0,False,0.0,1,False,False,False,0,-3200,1,True,True,3,3,-19718,100163
0.22628441302884367,0.22589908860235106,0.22231747643829936,-865.0,-1447.0,-1447.0,-1447.0,-2585.0,-2149.0,0.3280631605201915,0.1633844815804187,-2630.0,-1697.4,-2008.6,0.0,0.8,-1447.0,0.2,-2585.0,-1616.4,35104.62,60469.29,14.0,-840.0,0.42857142857142855,-189.14285714285714,0.14285714285714285,0.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,-840.0,-463.4583333333333,0.6220298665860468,-845.0,0,0,False,0.0,1,False,False,False,0,-3852,1,True,False,3,3,-16097,100164
0.1667,0.1667,0.1667,4755.244784636594,-650.7920328352849,-416.9373693275492,-938.2117469352418,-2325.0,-1775.0,0.8128226070575616,0.15685978417608948,-2384.1422542864284,-1550.0,-1775.0,0.0,1.0,-1225.0,0.0,-2325.0,-1558.5,15807.347999999998,35313.93,16.0,-2135.0,1.0,-1312.2,0.0,0.0,1.0,0.0,0.0,-2135.0,-1111.0212765957447,0.6466885821859959,-396.0,1,0,False,0.0,0,True,True,True,0,-4379,1,False,False,2,2,-21961,100165
0.22628441302884367,0.22589908860235106,0.22231747643829936,990.0,-172.66666666666666,-106.0,-306.0,-2058.0,-1016.0833333333334,0.1566398270314114,0.1319033358869002,-1894.0,-520.1333333333333,-847.4,0.0,0.8,-106.0,0.2,-2058.0,-607.1333333333333,8109.244285714287,13924.305,11.0,-2664.0,1.0,-1079.142857142857,0.14285714285714285,0.0,1.0,0.0,0.0,-2664.0,-1294.4791666666667,0.5248175794365513,-160.0,1,0,False,0.0,1,False,False,True,1,-4480,1,False,True,2,2,-14359,100166
0.0417,0.0417,0.0417,4755.244784636594,-690.0,-447.0,-933.0,-1008.0,-503.75,0.1614630800057724,0.06868513254445693,-1039.0,-229.25,-565.8333333333334,0.0,0.6666666666666666,-234.0,0.3333333333333333,-1008.0,-191.16666666666666,11070.422999999999,16762.905,19.0,-2222.0,0.5,-1077.8,0.0,0.0,0.7,0.3,0.3,-2222.0,-1066.2571428571428,0.5513078693516321,-1914.0,1,0,False,0.0,1,False,False,True,1,-652,1,False,False,2,2,-15127,100167
0.22628441302884367,0.22589908860235106,0.22231747643829936,1396.0,-815.1666666666666,-430.0,-1255.0,-1255.0,-995.0,0.4525335592581747,0.2231582566835726,-2596.0,153.28571428571428,-860.125,0.0,0.25,-430.0,0.75,-1255.0,-263.375,4926.855,7518.735,17.0,-2821.0,1.0,-2071.3333333333335,0.0,0.0,1.0,0.0,0.0,-2821.0,-1935.6138613861385,0.6363951652298555,-1166.0,1,0,False,0.0,1,False,False,False,0,-3851,1,True,True,2,2,-11633,100173
0.3333,0.3333,0.3333,31149.0,-1457.5,-282.0,-2633.0,-2921.0,-1845.0,0.5656079814115492,0.13680893334246763,-1997.0,2364.4444444444443,-1758.888888888889,0.0,0.7777777777777778,-282.0,0.2222222222222222,-2921.0,-1186.7777777777778,9937.71,9937.71,18.0,-307.0,1.0,-307.0,0.0,0.0,1.0,0.0,0.0,-307.0,-230.0,0.7047931325938472,-307.0,0,0,False,0.0,1,False,False,False,0,-3681,1,False,True,1,1,-14597,100174
0.22628441302884367,0.22589908860235106,0.22231747643829936,952.0,-653.0,-280.0,-1026.0,-1951.0,-1406.5555555555557,0.3296550543128238,0.01632302405498282,-266.0,-742.4545454545455,-1269.5454545454545,0.0,0.8181818181818182,-280.0,0.18181818181818182,-1951.0,-785.8181818181819,5134.815,5134.815,18.0,-1683.0,1.0,-1683.0,0.0,0.0,1.0,0.0,0.0,-1683.0,-1609.4,0.7636485619996934,-1683.0,1,0,False,0.0,1,False,False,True,0,-4568,1,False,True,2,2,-16296,100175
0.3333,0.3333,0.3333,4755.244784636594,-650.7920328352849,-416.9373693275492,-938.2117469352418,-2423.0,-2423.0,0.816092360478441,0.2442596991290578,-4319.0,-2331.0,-2423.0,0.0,1.0,-2423.0,0.0,-2423.0,-2317.0,11110.545,13288.05,10.0,-2763.0,1.0,-2670.0,0.0,0.0,1.0,0.0,0.0,-2763.0,-1744.7581699346406,0.5852908069048889,-131.0,1,0,True,0.0,1,False,False,True,0,-1211,1,False,True,2,2,-17682,100176
0.22628441302884367,0.22589908860235106,0.22231747643829936,4755.244784636594,-650.7920328352849,-416.9373693275492,-938.2117469352418,-648.0,-648.0,0.5954562029091491,0.023338690517783523,-334.0,-378.0,-648.0,0.0,1.0,-648.0,0.0,-648.0,-373.0,11169.135,11169.135,10.0,-328.0,1.0,-328.0,0.0,0.0,1.0,0.0,0.0,-328.0,-173.2,0.6036550365741279,-328.0,1,0,False,0.0,1,False,False,True,1,-4248,0,False,True,2,2,-14311,100177
0.22628441302884367,0.22589908860235106,0.22231747643829936,4755.244784636594,-671.0,-671.0,-671.0,-2318.0,-1144.3333333333333,0.4170996682522097,0.07699885927615888,-1485.0,-910.6666666666666,-1026.0,0.0,0.75,-299.0,0.25,-2318.0,-730.5,7128.9225,10598.58,15.0,-2085.0,0.4,-706.0,0.6,0.0,0.4,0.6,0.6,-2085.0,-1253.5714285714287,0.7651254360605889,-2085.0,1,0,False,0.0,1,False,False,False,0,-2835,1,True,True,2,2,-19286,100178
0.9167,0.9167,0.9167,4755.244784636594,-650.7920328352849,-416.9373693275492,-938.2117469352418,-1704.0,-1325.0,0.6738300778602003,0.20316483516483516,-2311.0,-777.0,-1325.0,0.0,1.0,-946.0,0.0,-1704.0,-552.0,37000.62,59018.355,14.0,-1960.0,0.8,-1242.2,0.0,0.0,1.0,0.0,0.0,-1960.0,-1119.5972222222222,0.6161564242321512,-1792.0,0,0,False,0.0,1,False,False,False,0,-2009,1,True,False,2,2,-11375,100179
0.1667,0.1667,0.1667,12867.0,-893.0,-135.0,-2743.0,-2841.0,-2653.25,0.6754132910917112,0.3170528207432129,-4940.0,457.4,-1533.090909090909,0.0,0.36363636363636365,-135.0,0.6363636363636364,-2841.0,-613.4545454545455,23101.425,34292.61,13.0,-1020.0,0.5,-503.3333333333333,0.0,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,-1020.0,-750.3333333333334,0.5098519541101603,-1020.0,1,0,False,0.0,1,False,False,False,1,-5239,1,True,False,3,2,-15581,100180
0.1667,0.1667,0.1667,1688.0,-137.5,-137.0,-138.0,-1916.0,-1267.25,0.4436153084085652,0.43767818451362756,-7676.0,651.6,-1041.3,0.0,0.8,-137.0,0.2,-1916.0,-676.0,9471.0825,20992.59,17.0,-1769.0,0.4444444444444444,-798.5555555555555,0.3333333333333333,0.0,0.8888888888888888,0.1111111111111111,0.0,-1769.0,-858.4186046511628,0.182171374180396,-216.0,1,0,False,1.0,1,False,False,True,0,-1082,1,False,True,2,2,-17538,100181
